11612,307649999997
12732,73117
10065,10599
11074,594970000002
11298,912129999999
11518,88469
11488,8565
12051,566229999999
9654,50526
8720,78057
7663,610050000001
8139,52468
5150,27924
5161,790429999999
7354,908020000001
6185,437370000001
7643,05585
6944,043130000001
6418,95138
6089,58695
7968,96384
8667,210890000002
7728,8435500000005
8078,80935
7403,72161
7125,695879999999
5230,51574
5857,286959999999
